code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,Average_Assesment_Score,Total_no_of_material_use
FFF,2013J,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,78.0,2607.0
FFF,2013J,M,Scotland,Lower Than A Level,0-10%,35-55,0,120,N,Pass,80.33333333333333,4387.0
FFF,2013J,M,North Region,HE Qualification,,35-55,0,60,N,Pass,88.66666666666669,3225.0
FFF,2013J,M,South West Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,0.0,0.0
FFF,2013J,M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Fail,80.0,72.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,80.0,186.0
FFF,2013J,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,74.0,98.0
FFF,2013J,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,76.66666666666667,1124.0
FFF,2013J,M,Ireland,Lower Than A Level,,35-55,0,60,N,Pass,81.08333333333333,3055.0
FFF,2013J,M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,51.0,110.0
FFF,2013J,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,West Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Distinction,90.16666666666669,4165.0
FFF,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,240,N,Withdrawn,68.0,235.0
FFF,2013J,M,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,74.0,659.0
FFF,2013J,M,Ireland,HE Qualification,20-30%,0-35,0,90,N,Pass,64.25,3130.0
FFF,2013J,F,West Midlands Region,HE Qualification,60-70%,55<=,0,60,N,Pass,90.83333333333331,19126.0
FFF,2013J,M,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,81.25,1310.0
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,94.83333333333331,6699.0
FFF,2013J,M,South West Region,HE Qualification,50-60%,35-55,0,120,N,Pass,84.0,3615.0
FFF,2013J,F,London Region,A Level or Equivalent,20-30%,35-55,1,60,Y,Fail,69.77777777777777,2044.0
FFF,2013J,M,South Region,HE Qualification,80-90%,35-55,0,90,N,Distinction,89.16666666666669,3380.0
FFF,2013J,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Distinction,93.75,5053.0
FFF,2013J,M,Wales,HE Qualification,50-60%,35-55,0,150,N,Distinction,92.0,9614.0
FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,35-55,0,120,N,Distinction,91.66666666666669,12323.0
FFF,2013J,M,Wales,HE Qualification,0-10%,35-55,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,69.0,517.0
FFF,2013J,M,North Western Region,HE Qualification,80-90%,35-55,0,90,N,Pass,84.83333333333333,2524.0
FFF,2013J,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,88.5,2565.0
FFF,2013J,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Fail,76.0,1583.0
FFF,2013J,M,Ireland,Lower Than A Level,,35-55,0,180,N,Distinction,90.41666666666669,5250.0
FFF,2013J,M,Scotland,Lower Than A Level,50-60%,35-55,1,60,N,Fail,88.0,261.0
FFF,2013J,F,South West Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,75.58333333333333,5922.0
FFF,2013J,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Pass,86.0,3080.0
FFF,2013J,M,Scotland,HE Qualification,20-30%,35-55,1,60,N,Withdrawn,80.0,488.0
FFF,2013J,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Fail,24.0,238.0
FFF,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,80.16666666666667,1521.0
FFF,2013J,M,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,85.25,5248.0
FFF,2013J,M,South Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,84.25,2089.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Pass,91.0,4526.0
FFF,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,74.0,750.0
FFF,2013J,M,Scotland,HE Qualification,40-50%,35-55,0,90,N,Pass,80.91666666666667,1699.0
FFF,2013J,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,N,Pass,79.58333333333333,10576.0
FFF,2013J,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Fail,0.0,0.0
FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,79.25,2802.0
FFF,2013J,M,South Region,Lower Than A Level,90-100%,35-55,1,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,93.16666666666669,5495.0
FFF,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,88.33333333333331,1916.0
FFF,2013J,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,74.16666666666667,2772.0
FFF,2013J,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,83.83333333333333,2105.0
FFF,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,96.0,7398.0
FFF,2013J,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,90.91666666666669,2111.0
FFF,2013J,F,Scotland,HE Qualification,90-100%,35-55,0,90,N,Withdrawn,81.0,1755.0
FFF,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,90,N,Pass,83.33333333333333,4478.0
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,90.58333333333331,6341.0
FFF,2013J,M,North Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,0.0,0.0
FFF,2013J,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,Distinction,90.5,4798.0
FFF,2013J,M,Ireland,A Level or Equivalent,40-50%,0-35,0,270,N,Pass,90.27272727272728,3450.0
FFF,2013J,M,South West Region,Lower Than A Level,70-80%,35-55,0,120,Y,Withdrawn,0.0,0.0
FFF,2013J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,71.41666666666667,1553.0
FFF,2013J,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,60,Y,Withdrawn,83.5,616.0
FFF,2013J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,92.41666666666669,6077.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,0.0,0.0
FFF,2013J,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,120,N,Pass,87.5,4023.0
FFF,2013J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn,0.0,0.0
FFF,2013J,M,London Region,HE Qualification,10-20,35-55,0,60,N,Distinction,87.83333333333331,4357.0
FFF,2013J,F,Ireland,A Level or Equivalent,60-70%,0-35,0,100,N,Pass,75.41666666666667,10424.0
FFF,2013J,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,London Region,A Level or Equivalent,20-30%,35-55,0,360,N,Fail,62.33333333333334,3797.0
FFF,2013J,M,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,0.0,0.0
FFF,2013J,F,Scotland,A Level or Equivalent,40-50%,35-55,0,75,N,Withdrawn,0.0,0.0
FFF,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,69.75,8817.0
FFF,2013J,F,North Region,A Level or Equivalent,,35-55,0,60,N,Withdrawn,98.66666666666669,3194.0
FFF,2013J,M,London Region,HE Qualification,20-30%,55<=,0,90,N,Fail,59.0,204.0
FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,78.91666666666667,2782.0
FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,35-55,0,150,N,Distinction,86.0,3664.0
FFF,2013J,M,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,81.83333333333333,2994.0
FFF,2013J,F,Scotland,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,59.0,363.0
FFF,2013J,M,South Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,0.0,0.0
FFF,2013J,F,Scotland,Lower Than A Level,80-90%,0-35,1,60,N,Pass,77.25,1690.0
FFF,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Withdrawn,79.85714285714286,852.0
FFF,2013J,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,88.58333333333331,6085.0
FFF,2013J,M,North Western Region,HE Qualification,0-10%,35-55,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,64.75,2621.0
FFF,2013J,M,Scotland,A Level or Equivalent,60-70%,35-55,1,90,N,Pass,69.0,5882.0
FFF,2013J,M,Wales,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,79.91666666666667,1327.0
FFF,2013J,M,South Region,Lower Than A Level,80-90%,35-55,0,120,N,Distinction,82.91666666666667,4187.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,81.66666666666667,4399.0
FFF,2013J,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Fail,86.0,1043.0
FFF,2013J,M,South Region,A Level or Equivalent,80-90%,35-55,1,60,N,Withdrawn,47.5,271.0
FFF,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Pass,75.16666666666667,1566.0
FFF,2013J,M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Fail,53.5,1664.0
FFF,2013J,M,South East Region,A Level or Equivalent,60-70%,35-55,0,120,Y,Fail,92.0,4960.0
FFF,2013J,M,South East Region,HE Qualification,50-60%,35-55,0,90,N,Withdrawn,72.5,2188.0
FFF,2013J,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Pass,85.91666666666669,3040.0
FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,35-55,0,180,N,Pass,76.16666666666667,3907.0
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,74.9090909090909,2422.0
FFF,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Distinction,83.66666666666667,4698.0
FFF,2013J,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,61.66666666666666,3508.0
FFF,2013J,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,80.08333333333333,1289.0
FFF,2013J,F,South East Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,92.58333333333331,3163.0
FFF,2013J,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,87.5,1225.0
FFF,2013J,F,Scotland,Lower Than A Level,10-20,0-35,2,90,N,Fail,77.66666666666667,582.0
FFF,2013J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,75.25,836.0
FFF,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,42.75,1162.0
FFF,2013J,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,66.4,1991.0
FFF,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,88.33333333333331,5365.0
FFF,2013J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,67.0,363.0
FFF,2013J,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Fail,59.625,2134.0
FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,180,N,Pass,78.33333333333333,1660.0
FFF,2013J,F,North Region,A Level or Equivalent,0-10%,0-35,2,180,N,Fail,46.33333333333334,362.0
FFF,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,90,N,Pass,87.41666666666669,6726.0
FFF,2013J,M,South West Region,Lower Than A Level,90-100%,0-35,0,120,Y,Pass,92.58333333333331,4381.0
FFF,2013J,M,Scotland,HE Qualification,60-70%,35-55,0,145,N,Fail,92.0,1320.0
FFF,2013J,F,London Region,HE Qualification,10-20,35-55,0,60,N,Fail,92.0,332.0
FFF,2013J,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,Y,Distinction,91.83333333333331,5492.0
FFF,2013J,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,68.0,395.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,Y,Pass,75.66666666666667,13604.0
FFF,2013J,M,South Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,65.41666666666667,2011.0
FFF,2013J,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction,87.25,2219.0
FFF,2013J,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Distinction,82.0,3247.0
FFF,2013J,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,90.0,1358.0
FFF,2013J,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,84.41666666666667,1719.0
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,54.66666666666666,1319.0
FFF,2013J,M,North Region,Lower Than A Level,40-50%,0-35,1,120,N,Pass,71.58333333333333,2758.0
FFF,2013J,M,North Region,HE Qualification,80-90%,35-55,0,60,N,Pass,83.08333333333333,4591.0
FFF,2013J,M,West Midlands Region,A Level or Equivalent,10-20,35-55,1,120,N,Withdrawn,0.0,0.0
FFF,2013J,M,South East Region,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn,0.0,0.0
FFF,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,20.0,326.0
FFF,2013J,M,Scotland,HE Qualification,30-40%,35-55,0,70,N,Pass,79.25,6318.0
FFF,2013J,M,Ireland,HE Qualification,80-90%,0-35,2,150,N,Withdrawn,0.0,0.0
FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,81.08333333333333,9652.0
FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,Y,Pass,93.16666666666669,4422.0
FFF,2013J,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,61.83333333333334,1669.0
FFF,2013J,M,West Midlands Region,A Level or Equivalent,10-20,0-35,1,60,Y,Pass,85.33333333333333,4175.0
FFF,2013J,M,South West Region,Lower Than A Level,0-10%,35-55,0,90,Y,Pass,64.0,1629.0
FFF,2013J,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,90.16666666666669,1613.0
FFF,2013J,M,South Region,Lower Than A Level,60-70%,0-35,1,60,Y,Pass,76.25,6342.0
FFF,2013J,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,93.66666666666669,5351.0
FFF,2013J,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Fail,81.0,267.0
FFF,2013J,M,London Region,Lower Than A Level,30-40%,0-35,0,60,Y,Distinction,88.5,3007.0
FFF,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,77.0,1750.0
FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,35-55,0,210,N,Pass,87.83333333333331,3692.0
FFF,2013J,M,North Western Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail,68.72727272727273,1611.0
FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,0.0,0.0
FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,90.25,5266.0
FFF,2013J,F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,89.16666666666669,8447.0
FFF,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,77.91666666666667,3932.0
FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,35-55,1,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,North Region,A Level or Equivalent,10-20,35-55,1,120,N,Withdrawn,0.0,0.0
FFF,2013J,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,London Region,Lower Than A Level,10-20,35-55,2,60,N,Fail,52.77777777777778,4625.0
FFF,2013J,M,Wales,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,39.66666666666666,1279.0
FFF,2013J,M,South Region,A Level or Equivalent,70-80%,35-55,1,60,N,Withdrawn,0.0,0.0
FFF,2013J,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Withdrawn,80.0,358.0
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,56.41666666666666,3218.0
FFF,2013J,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,68.75,1237.0
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,0,120,N,Pass,79.91666666666667,3978.0
FFF,2013J,M,Wales,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,83.41666666666667,3536.0
FFF,2013J,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,92.08333333333331,6408.0
FFF,2013J,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,79.0,1328.0
FFF,2013J,M,Wales,A Level or Equivalent,0-10%,35-55,2,90,N,Withdrawn,45.5,718.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,78.83333333333333,5239.0
FFF,2013J,M,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass,76.5,2483.0
FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,84.0,724.0
FFF,2013J,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,81.0909090909091,2335.0
FFF,2013J,M,South Region,Lower Than A Level,50-60%,0-35,0,210,Y,Pass,90.91666666666669,5046.0
FFF,2013J,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,Y,Withdrawn,69.0,1461.0
FFF,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,65.41666666666667,4925.0
FFF,2013J,M,Ireland,HE Qualification,50-60%,0-35,1,90,N,Pass,72.18181818181819,1639.0
FFF,2013J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,150,N,Pass,77.91666666666667,5602.0
FFF,2013J,F,South Region,Lower Than A Level,40-50%,0-35,0,90,Y,Pass,86.58333333333331,3419.0
FFF,2013J,M,South West Region,Lower Than A Level,70-80%,35-55,0,240,Y,Withdrawn,40.0,1752.0
FFF,2013J,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,N,Fail,30.4,2927.0
FFF,2013J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,195,N,Pass,72.16666666666667,2870.0
FFF,2013J,M,South Region,HE Qualification,90-100%,35-55,1,120,Y,Withdrawn,70.5,2481.0
FFF,2013J,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,78.25,4099.0
FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,87.5,3883.0
FFF,2013J,F,South East Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,0.0,0.0
FFF,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,210,N,Pass,77.36363636363636,1244.0
FFF,2013J,M,North Region,HE Qualification,,35-55,0,60,N,Pass,88.41666666666669,1617.0
FFF,2013J,M,South East Region,HE Qualification,30-40%,35-55,4,60,N,Pass,84.5,14807.0
FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,210,N,Withdrawn,72.0,125.0
FFF,2013J,M,Scotland,Lower Than A Level,30-40%,35-55,0,90,N,Pass,85.5,3812.0
FFF,2013J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,86.45454545454545,3306.0
FFF,2013J,M,North Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass,81.33333333333333,1300.0
FFF,2013J,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,75.0,701.0
FFF,2013J,M,South East Region,A Level or Equivalent,60-70%,35-55,0,90,Y,Withdrawn,71.0,1754.0
FFF,2013J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,18.25,1520.0
FFF,2013J,M,South East Region,HE Qualification,90-100%,35-55,1,120,N,Pass,76.41666666666667,4993.0
FFF,2013J,M,South West Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,0.0,0.0
FFF,2013J,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,64.0,115.0
FFF,2013J,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,87.08333333333331,1355.0
FFF,2013J,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,81.18181818181819,3601.0
FFF,2013J,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,Distinction,87.33333333333331,4863.0
FFF,2013J,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,86.0,5068.0
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,79.83333333333333,3478.0
FFF,2013J,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,180,N,Withdrawn,0.0,0.0
FFF,2013J,F,South East Region,A Level or Equivalent,70-80%,0-35,0,210,N,Fail,44.5,696.0
FFF,2013J,M,South Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,69.0,2838.0
FFF,2013J,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,83.66666666666667,9875.0
FFF,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,Y,Pass,71.75,4084.0
FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,57.08333333333334,1415.0
FFF,2013J,M,South Region,HE Qualification,60-70%,0-35,0,120,N,Fail,62.4,599.0
FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,35-55,2,60,N,Pass,79.16666666666667,3473.0
FFF,2013J,M,East Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,0.0,0.0
FFF,2013J,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,69.83333333333333,1638.0
FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,55<=,0,60,N,Distinction,89.91666666666669,5700.0
FFF,2013J,M,London Region,Post Graduate Qualification,10-20,35-55,0,150,N,Distinction,90.91666666666669,2332.0
FFF,2013J,M,Yorkshire Region,HE Qualification,50-60%,35-55,2,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,80.0,664.0
FFF,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,79.83333333333333,2539.0
FFF,2013J,F,Scotland,HE Qualification,80-90%,35-55,0,140,N,Pass,77.25,4468.0
FFF,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,90.8,5162.0
FFF,2013J,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,53.66666666666666,1735.0
FFF,2013J,M,Ireland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,West Midlands Region,HE Qualification,70-80%,35-55,0,180,N,Pass,75.16666666666667,3075.0
FFF,2013J,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,59.0,189.0
FFF,2013J,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,4,180,N,Withdrawn,0.0,0.0
FFF,2013J,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,72.75,475.0
FFF,2013J,M,North Western Region,HE Qualification,80-90%,0-35,0,90,N,Distinction,91.5,3989.0
FFF,2013J,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,F,Scotland,HE Qualification,10-20,35-55,0,60,N,Pass,85.75,7139.0
FFF,2013J,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,88.0,1380.0
FFF,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,2,120,N,Withdrawn,90.0,261.0
FFF,2013J,M,North Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,80.5,2257.0
FFF,2013J,M,London Region,HE Qualification,50-60%,35-55,0,240,N,Pass,61.08333333333334,1654.0
FFF,2013J,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,London Region,HE Qualification,20-30%,0-35,0,90,N,Pass,79.08333333333333,2077.0
FFF,2013J,M,South Region,Lower Than A Level,10-20,35-55,1,60,N,Withdrawn,0.0,0.0
FFF,2013J,M,London Region,No Formal quals,20-30%,0-35,0,120,N,Withdrawn,0.0,0.0
FFF,2013J,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Withdrawn,80.0,1343.0
FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,83.0909090909091,1636.0
FFF,2013J,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,79.75,1235.0
FFF,2013J,M,South West Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass,83.25,4322.0
FFF,2013J,M,South West Region,A Level or Equivalent,30-40%,0-35,1,60,Y,Pass,62.0,3020.0
FFF,2013J,M,South West Region,Lower Than A Level,50-60%,0-35,1,60,N,Withdrawn,60.33333333333334,1732.0
FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,66.0,1052.0
